experiment,iteration,mutation_ms,n_gaussians_after,n_gaussians_before,operation,scene,score_ms,total_ms
compact_bbox,13800,14.76204776763916,1682742,1680705,densify,bicycle,17.508352279663086,32.270400047302246
compact_bbox,13900,15.379551887512207,1685284,1682742,densify,bicycle,16.43827247619629,31.817824363708496
compact_bbox,14000,14.604928016662598,1686814,1685284,densify,bicycle,16.997760772705078,31.602688789367676
compact_bbox,14100,15.092639923095703,1688227,1686814,densify,bicycle,16.115808486938477,31.20844841003418
compact_bbox,14200,14.361599922180176,1687700,1688227,densify,bicycle,15.959039688110352,30.320639610290527
compact_bbox,14300,14.697728157043457,1690128,1687700,densify,bicycle,16.710655212402344,31.4083833694458
compact_bbox,14400,14.794943809509277,1694992,1690128,densify,bicycle,18.03571128845215,32.830655097961426
compact_bbox,14500,15.161408424377441,1699641,1694992,densify,bicycle,17.062911987304688,32.22432041168213
compact_bbox,14600,14.925760269165039,1704677,1699641,densify,bicycle,17.28108787536621,32.20684814453125
compact_bbox,14700,15.787712097167969,1703251,1704677,densify,bicycle,16.086336135864258,31.874048233032227
compact_bbox,14800,15.276032447814941,1706111,1703251,densify,bicycle,16.562175750732422,31.838208198547363
compact_bbox,14900,14.86963176727295,1704626,1706111,densify,bicycle,15.4716157913208,30.34124755859375
compact_bbox,18000,9.51091194152832,1489736,1704626,vcp_prune,bicycle,16.43724822998047,25.94816017150879
compact_bbox,21000,4.260863780975342,1467366,1489736,vcp_prune,bicycle,15.87609577178955,20.136959552764893
compact_bbox,600,123.74534606933594,218214,138766,densify,garden,54.883201599121094,178.62854766845703
compact_bbox,700,40.55244827270508,326304,218214,densify,garden,15.230976104736328,55.783424377441406
compact_bbox,800,8.093440055847168,468350,326304,densify,garden,14.865663528442383,22.95910358428955
compact_bbox,900,9.022303581237793,600467,468350,densify,garden,15.098015785217285,24.120319366455078
compact_bbox,1000,11.57919979095459,746543,600467,densify,garden,16.04115104675293,27.62035083770752
compact_bbox,1100,10.099712371826172,889730,746543,densify,garden,15.515647888183594,25.615360260009766
compact_bbox,1200,12.09660816192627,1010354,889730,densify,garden,16.04595184326172,28.14256000518799
compact_bbox,1300,32.22768020629883,1137048,1010354,densify,garden,16.937984466552734,49.16566467285156
compact_bbox,1400,12.176095962524414,1250178,1137048,densify,garden,16.232736587524414,28.408832550048828
compact_bbox,1500,12.767231941223145,1353884,1250178,densify,garden,16.704288482666016,29.47152042388916
compact_bbox,1600,13.882368087768555,1463428,1353884,densify,garden,17.853439331054688,31.735807418823242
compact_bbox,1700,13.745152473449707,1550889,1463428,densify,garden,17.463071823120117,31.208224296569824
compact_bbox,1800,14.921728134155273,1644538,1550889,densify,garden,18.158592224121094,33.08032035827637
compact_bbox,1900,15.18182373046875,1720239,1644538,densify,garden,18.052095413208008,33.23391914367676
compact_bbox,2000,15.757439613342285,1780408,1720239,densify,garden,18.182144165039062,33.93958377838135
compact_bbox,2100,16.468128204345703,1861093,1780408,densify,garden,19.598079681396484,36.06620788574219
compact_bbox,2200,17.04857635498047,1926065,1861093,densify,garden,19.871551513671875,36.920127868652344
compact_bbox,2300,16.98828887939453,1988936,1926065,densify,garden,19.69353675842285,36.68182563781738
compact_bbox,2400,17.885183334350586,2056854,1988936,densify,garden,20.166656494140625,38.05183982849121
compact_bbox,2500,18.34182357788086,2115735,2056854,densify,garden,20.72991943359375,39.07174301147461
compact_bbox,2600,18.63475227355957,2161194,2115735,densify,garden,21.081087112426758,39.71583938598633
compact_bbox,2700,18.455455780029297,2195295,2161194,densify,garden,20.532320022583008,38.987775802612305
compact_bbox,2800,18.23129653930664,2239631,2195295,densify,garden,21.306079864501953,39.537376403808594
compact_bbox,2900,18.65011215209961,2272837,2239631,densify,garden,21.263263702392578,39.91337585449219
compact_bbox,3000,18.83238410949707,2311808,2272837,densify,garden,21.833728790283203,40.66611289978027
compact_bbox,3100,19.106847763061523,2328822,2311808,densify,garden,26.407936096191406,45.51478385925293
compact_bbox,3200,19.875839233398438,2364828,2328822,densify,garden,24.808448791503906,44.684288024902344
compact_bbox,3300,20.11961555480957,2411026,2364828,densify,garden,25.207935333251953,45.32755088806152
compact_bbox,3400,20.255807876586914,2440212,2411026,densify,garden,24.92620849609375,45.182016372680664
compact_bbox,3500,20.119552612304688,2474950,2440212,densify,garden,25.10540771484375,45.22496032714844
compact_bbox,3600,20.329471588134766,2491967,2474950,densify,garden,24.353792190551758,44.68326377868652
compact_bbox,3700,21.69321632385254,2525642,2491967,densify,garden,24.6909122467041,46.38412857055664
compact_bbox,3800,21.345632553100586,2561082,2525642,densify,garden,24.938207626342773,46.28384017944336
compact_bbox,3900,21.359615325927734,2584195,2561082,densify,garden,24.481792449951172,45.841407775878906
compact_bbox,4000,21.559999465942383,2603297,2584195,densify,garden,24.478015899658203,46.038015365600586
compact_bbox,4100,21.738496780395508,2612322,2603297,densify,garden,24.29132843017578,46.02982521057129
compact_bbox,4200,21.347328186035156,2627910,2612322,densify,garden,24.353599548339844,45.700927734375
compact_bbox,4300,21.122207641601562,2638951,2627910,densify,garden,24.470367431640625,45.59257507324219
compact_bbox,4400,21.2010555267334,2652383,2638951,densify,garden,24.581119537353516,45.782175064086914
compact_bbox,4500,21.636287689208984,2656209,2652383,densify,garden,23.793344497680664,45.42963218688965
compact_bbox,4600,23.211008071899414,2666712,2656209,densify,garden,24.868736267089844,48.07974433898926
compact_bbox,4700,21.69513511657715,2682127,2666712,densify,garden,24.491071701049805,46.18620681762695
compact_bbox,4800,21.428543090820312,2690996,2682127,densify,garden,24.86275291442871,46.29129600524902
compact_bbox,4900,21.611520767211914,2692748,2690996,densify,garden,24.160255432128906,45.77177619934082
compact_bbox,5000,21.991424560546875,2707455,2692748,densify,garden,24.598527908325195,46.58995246887207
compact_bbox,5100,21.751007080078125,2713109,2707455,densify,garden,21.62771224975586,43.378719329833984
compact_bbox,5200,21.743743896484375,2715527,2713109,densify,garden,21.056608200073242,42.80035209655762
compact_bbox,5300,21.494783401489258,2720415,2715527,densify,garden,20.989952087402344,42.4847354888916
compact_bbox,5400,21.83577537536621,2730968,2720415,densify,garden,21.724159240722656,43.55993461608887
compact_bbox,5500,22.039552688598633,2728188,2730968,densify,garden,20.545536041259766,42.5850887298584
compact_bbox,5600,21.616640090942383,2738290,2728188,densify,garden,21.324800491333008,42.94144058227539
compact_bbox,5700,21.772287368774414,2743842,2738290,densify,garden,21.71494483947754,43.48723220825195
compact_bbox,5800,21.950464248657227,2756869,2743842,densify,garden,21.890975952148438,43.841440200805664
compact_bbox,5900,21.96463966369629,2769331,2756869,densify,garden,21.961856842041016,43.926496505737305
compact_bbox,6000,21.85215950012207,2776594,2769331,densify,garden,21.339967727661133,43.1921272277832
compact_bbox,6100,22.17465591430664,2778195,2776594,densify,garden,25.1658878326416,47.34054374694824
compact_bbox,6200,21.925888061523438,2783125,2778195,densify,garden,23.771135330200195,45.69702339172363
compact_bbox,6300,22.59894371032715,2798909,2783125,densify,garden,24.039264678955078,46.63820838928223
compact_bbox,6400,22.02521514892578,2797511,2798909,densify,garden,23.184383392333984,45.209598541259766
compact_bbox,6500,22.189056396484375,2809660,2797511,densify,garden,24.001279830932617,46.19033622741699
compact_bbox,6600,22.0262393951416,2805084,2809660,densify,garden,22.157312393188477,44.18355178833008
compact_bbox,6700,22.16249656677246,2804468,2805084,densify,garden,22.08768081665039,44.25017738342285
compact_bbox,6800,21.942304611206055,2798638,2804468,densify,garden,21.977088928222656,43.91939353942871
compact_bbox,6900,22.24947166442871,2804585,2798638,densify,garden,22.717439651489258,44.96691131591797
compact_bbox,7000,22.111103057861328,2804172,2804585,densify,garden,22.064096450805664,44.17519950866699
compact_bbox,7100,22.392799377441406,2806252,2804172,densify,garden,22.554367065429688,44.947166442871094
compact_bbox,7200,22.31599998474121,2801469,2806252,densify,garden,21.962783813476562,44.27878379821777
compact_bbox,7300,21.9751033782959,2800265,2801469,densify,garden,22.541311264038086,44.516414642333984
compact_bbox,7400,22.853727340698242,2800129,2800265,densify,garden,22.32921600341797,45.18294334411621
compact_bbox,7500,22.650880813598633,2801600,2800129,densify,garden,21.550912857055664,44.2017936706543
compact_bbox,7600,22.219776153564453,2809052,2801600,densify,garden,21.838592529296875,44.05836868286133
compact_bbox,7700,22.3023681640625,2805993,2809052,densify,garden,21.445951461791992,43.74831962585449
compact_bbox,7800,22.776927947998047,2806002,2805993,densify,garden,21.90233612060547,44.679264068603516
compact_bbox,7900,22.427648544311523,2801919,2806002,densify,garden,21.49964714050293,43.92729568481445
compact_bbox,8000,22.04751968383789,2809095,2801919,densify,garden,22.08687973022461,44.1343994140625
compact_bbox,8100,23.070720672607422,2811114,2809095,densify,garden,22.775808334350586,45.84652900695801
compact_bbox,8200,22.395904541015625,2813115,2811114,densify,garden,21.594112396240234,43.99001693725586
compact_bbox,8300,22.03651237487793,2808899,2813115,densify,garden,21.00864028930664,43.04515266418457
compact_bbox,8400,22.05900764465332,2810102,2808899,densify,garden,21.503999710083008,43.56300735473633
compact_bbox,8500,22.329376220703125,2807610,2810102,densify,garden,21.780351638793945,44.10972785949707
compact_bbox,8600,22.081375122070312,2817017,2807610,densify,garden,21.77017593383789,43.8515510559082
compact_bbox,8700,22.339584350585938,2814531,2817017,densify,garden,21.8654727935791,44.20505714416504
compact_bbox,8800,22.33344078063965,2821845,2814531,densify,garden,22.30681610107422,44.64025688171387
compact_bbox,8900,22.87513542175293,2820290,2821845,densify,garden,21.238784790039062,44.11392021179199
compact_bbox,9000,22.30681610107422,2827137,2820290,densify,garden,21.353471755981445,43.660287857055664
compact_bbox,9100,22.30384063720703,2829148,2827137,densify,garden,24.345632553100586,46.64947319030762
compact_bbox,9200,22.437183380126953,2828126,2829148,densify,garden,23.823200225830078,46.26038360595703
compact_bbox,9300,22.49216079711914,2831689,2828126,densify,garden,24.51558494567871,47.00774574279785
compact_bbox,9400,22.497215270996094,2835481,2831689,densify,garden,23.59097671508789,46.088191986083984
compact_bbox,9500,22.25574493408203,2831427,2835481,densify,garden,22.62006378173828,44.87580871582031
compact_bbox,9600,23.337984085083008,2837646,2831427,densify,garden,24.04761505126953,47.38559913635254
compact_bbox,9700,22.592512130737305,2847486,2837646,densify,garden,23.802719116210938,46.39523124694824
compact_bbox,9800,22.502399444580078,2843910,2847486,densify,garden,22.84726333618164,45.34966278076172
compact_bbox,9900,22.87615966796875,2846517,2843910,densify,garden,22.526975631713867,45.40313529968262
compact_bbox,10000,22.71718406677246,2850827,2846517,densify,garden,22.13382339477539,44.85100746154785
compact_bbox,10100,22.366975784301758,2846005,2850827,densify,garden,21.216352462768555,43.58332824707031
compact_bbox,10200,23.46291160583496,2842887,2846005,densify,garden,21.50809669494629,44.97100830078125
compact_bbox,10300,22.49113655090332,2851221,2842887,densify,garden,23.06559944152832,45.55673599243164
compact_bbox,10400,22.399999618530273,2851037,2851221,densify,garden,21.805055618286133,44.205055236816406
compact_bbox,10500,22.86591911315918,2848658,2851037,densify,garden,21.312511444091797,44.17843055725098
compact_bbox,10600,22.3885440826416,2849327,2848658,densify,garden,22.444223403930664,44.832767486572266
compact_bbox,10700,22.49625587463379,2852504,2849327,densify,garden,22.24947166442871,44.7457275390625
compact_bbox,10800,22.46451187133789,2856305,2852504,densify,garden,21.47430419921875,43.93881607055664
compact_bbox,10900,22.409088134765625,2856662,2856305,densify,garden,21.745792388916016,44.15488052368164
compact_bbox,11000,22.407136917114258,2861384,2856662,densify,garden,21.906335830688477,44.313472747802734
compact_bbox,11100,22.622207641601562,2869114,2861384,densify,garden,22.348800659179688,44.97100830078125
compact_bbox,11200,22.57583999633789,2870873,2869114,densify,garden,21.99990463256836,44.57574462890625
compact_bbox,11300,22.501375198364258,2867990,2870873,densify,garden,21.268320083618164,43.76969528198242
compact_bbox,11400,22.49932861328125,2866274,2867990,densify,garden,20.996095657348633,43.49542427062988
compact_bbox,11500,22.510591506958008,2864037,2866274,densify,garden,21.831647872924805,44.34223937988281
compact_bbox,11600,22.76857566833496,2865597,2864037,densify,garden,21.871679306030273,44.640254974365234
compact_bbox,11700,22.968416213989258,2862357,2865597,densify,garden,21.2969913482666,44.26540756225586
compact_bbox,11800,22.517791748046875,2865708,2862357,densify,garden,21.96406364440918,44.481855392456055
compact_bbox,11900,22.510591506958008,2870027,2865708,densify,garden,21.201919555664062,43.71251106262207
compact_bbox,12000,22.508544921875,2871342,2870027,densify,garden,22.116256713867188,44.62480163574219
compact_bbox,12100,24.440832138061523,2876306,2871342,densify,garden,25.201663970947266,49.64249610900879
compact_bbox,12200,23.228191375732422,2879811,2876306,densify,garden,23.859424591064453,47.087615966796875
compact_bbox,12300,22.621984481811523,2892183,2879811,densify,garden,24.838272094726562,47.460256576538086
compact_bbox,12400,23.02444839477539,2894995,2892183,densify,garden,23.513280868530273,46.537729263305664
